84470	PC 17:0/20:4(5Z,8Z,11Z,14Z)
137411	PC 16:0/20:3(11Z,14Z,17Z)
86137	PC 16:0/20:5(5Z,8Z,11Z,14Z,17Z)
77832	PC 16:0/4:0
82943	PC 16:0/20:0
77831	PC 16:0/3:0
73865	PC 18:0/22:5(4Z,7Z,10Z,13Z,16Z)
74965	PC 18:0/20:4(5Z,8Z,11Z,14Z)
78022	PC 18:0/18:3(9Z,12Z,15Z)
84822	PC 18:0/18:2(9Z,12Z)
75026	PC 18:0/16:0
138212	PC 18:0/6:0
73793	PC 14:0/18:1(11Z)
76085	LPC 0:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)
76084	LPC 0:0/18:2(9Z,12Z)
76071	LPC 0:0/18:1(9Z)
78045	LPC 0:0/2:0
140088	LPC 0:0/12:0
76078	LPC 0:0/16:0
76076	LPC 0:0/18:0
140082	LPC 0:0/8:0
78765	PI 18:1(9Z)/20:4(5Z,8Z,11Z,14Z)
77165	PI 18:2(9Z,12Z)/18:2(9Z,12Z)
82606	PI 4:0/4:0
65221	PI 8:0/8:0
75160	PI 16:0/12:0
74245	PI 18:0/20:5(5Z,8Z,11Z,14Z,17Z)
77158	PI 18:0/18:2(9Z,12Z)
77163	PI 18:0/18:1(9Z)
74694	LPA 16:1(9Z)/0:0
77724	LPA 10:0/0:0
78223	LPA 6:0/0:0
78402	LPA O-18:1(9Z)/0:0
77580	LPA O-16:0/0:0
83055	LPC 20:2(11Z,14Z)/0:0
73873	LPC 22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0
74348	LPC 22:5(4Z,7Z,10Z,13Z,16Z)/0:0
74344	LPC 20:4(5Z,8Z,11Z,14Z)/0:0
28733	LPC 18:2(9Z,12Z)/0:0
73851	LPC 16:1(9Z)/0:0
73794	LPC 14:1(9Z)/0:0
77726	LPC 10:0/0:0
74340	LPC 17:0/0:0
78215	LPC 6:0/0:0
138723	PA 18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)
74697	PA 18:1(9Z)/16:1(9Z)
75076	PA 18:1(9Z)/12:0
82924	PA 22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)
77128	PA 18:2(9Z,12Z)/18:2(9Z,12Z)
74695	PA 16:1(9Z)/16:1(9Z)
78227	PA 10:0/10:0
82921	PA 18:0/18:0
78229	PA 8:0/8:0
83550	PA 14:0/14:0
77094	PA 20:0/20:4(5Z,8Z,11Z,14Z)
78768	PA 17:0/20:4(5Z,8Z,11Z,14Z)
84427	PA 17:0/12:0
84430	PA 17:0/16:0
84429	PA 17:0/18:0
84428	PA 17:0/14:0
82928	PA 16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)
77130	PA 18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)
77098	PA 18:0/18:2(9Z,12Z)
74696	PA 18:0/16:1(9Z)
55430	PC O-16:0/20:4(5Z,8Z,11Z,14Z)
75268	PC O-16:0/18:1(9Z)
